365,822,365,808,450,808,450,822
119,828,37,822,39,803,121,808
340,839,168,835,170,792,342,793
305,788,302,784,318,781,320,785
41,718,41,701,258,701,258,718
371,715,371,700,570,700,570,715
41,602,41,585,459,585,459,602
532,582,505,573,509,560,535,568
494,572,420,556,423,539,497,555
330,513,37,508,39,493,332,496
237,405,235,333,403,330,405,400
575,282,545,280,547,266,577,269
475,252,462,239,484,218,497,231
216,215,214,190,418,187,421,213
63,122,61,114,199,110,201,120
442,110,442,93,590,93,590,110
