74,2097,74,2083,232,2083,232,2097
1384,2098,1329,2093,1331,2074,1386,2079
649,2102,649,2072,678,2072,678,2102
416,2099,416,2071,491,2071,491,2099
1098,2095,1098,2048,1164,2048,1164,2095
787,2103,766,2045,807,2029,828,2087
1218,2067,1209,1985,1293,1976,1302,2057
1386,1991,1386,1983,1403,1983,1403,1991
331,2013,328,1982,1059,1972,1061,2003
72,2015,70,1978,315,1974,317,2011
433,1982,430,1975,442,1971,445,1978
340,1971,340,1963,355,1963,355,1971
561,1976,558,1967,593,1957,596,1969
662,1944,662,1932,685,1932,685,1944
1287,1923,1287,1916,1294,1916,1294,1923
1166,1938,1162,1905,1259,1892,1262,1927
1117,1932,1101,1874,1314,1818,1331,1876
71,1851,71,1815,233,1815,233,1851
259,1846,257,1812,706,1809,709,1841
65,1693,63,1647,356,1643,358,1688
588,1640,547,1626,551,1613,592,1627
552,1609,490,1592,493,1575,556,1591
417,1568,250,1514,257,1490,426,1545
1305,1371,1305,1364,1315,1364,1315,1371
78,1347,76,1313,1110,1305,1112,1338
67,1266,65,1229,489,1227,491,1263
1141,1193,1134,1186,1148,1173,1155,1180
1158,1178,1154,1161,1224,1143,1229,1161
293,963,291,958,306,955,308,959
845,1004,546,986,553,886,853,905
961,916,961,903,995,903,995,916
837,992,837,888,928,888,928,992
1211,890,1211,878,1241,878,1241,890
1223,826,1223,811,1240,811,1240,826
511,676,509,611,835,603,837,668
825,668,823,603,997,598,999,663
740,563,740,556,775,556,775,563
778,563,776,554,810,548,812,558
815,562,813,554,844,546,846,555
772,555,748,555,748,547,772,547
782,551,780,542,803,539,805,547
734,541,701,538,703,524,736,528
744,569,634,546,641,512,751,534
669,522,669,514,682,514,682,522
846,486,846,477,862,477,862,486
874,568,643,540,655,443,886,470
751,516,747,512,751,505,756,509
680,488,670,483,673,475,683,480
877,445,874,437,894,431,898,439
605,437,605,429,615,429,615,437
608,430,608,423,624,423,624,430
662,400,651,400,651,391,662,391
701,443,678,390,768,351,791,403
651,382,651,374,666,374,666,382
615,395,589,392,592,360,618,363
652,371,637,352,646,344,662,364
721,348,716,336,723,333,728,345
735,341,728,334,732,330,739,337
656,336,656,323,675,323,675,336
682,377,585,371,589,310,686,316
209,339,209,319,353,319,353,339
903,347,839,338,842,313,906,321
894,329,874,320,877,312,899,321
645,341,618,318,636,299,662,322
223,315,221,308,239,305,241,312
819,337,777,318,789,295,828,315
751,301,734,293,737,285,754,293
690,370,645,313,729,248,774,305
1328,289,1328,272,1342,272,1342,289
1089,299,1089,264,1311,264,1311,299
1361,295,1361,265,1387,265,1387,295
287,327,59,318,61,251,290,260
273,336,266,268,482,243,490,311
357,307,357,299,375,299,375,307
329,302,329,290,348,290,348,302
886,334,751,312,766,224,903,246
857,276,854,272,857,268,861,272
707,250,707,243,725,243,725,250
595,325,582,236,756,212,769,302
699,280,681,274,684,265,702,270
608,287,608,262,677,262,677,287
675,269,668,262,675,255,682,262
655,232,652,225,671,215,675,222
737,216,701,212,703,199,739,203
878,272,726,249,738,186,887,211
842,248,830,236,834,229,846,241
833,241,772,223,776,207,837,225
125,140,125,130,214,130,214,140
252,138,252,128,329,128,329,138
373,141,371,127,624,120,626,132
660,132,660,123,687,123,687,132
921,135,921,117,1138,117,1138,135
714,135,712,119,877,116,879,130
1363,133,1361,114,1428,111,1430,129
1207,133,1205,115,1353,112,1355,130
