1354,2265,1354,2237,1587,2237,1587,2265
54,2265,54,2235,1229,2235,1229,2265
510,2198,55,2196,57,2167,512,2170
1370,2001,1327,1939,1379,1904,1422,1966
1304,1928,1266,1918,1270,1898,1308,1904
1359,1931,1330,1924,1341,1882,1370,1890
539,1837,539,1808,582,1808,582,1837
522,1809,522,1800,540,1800,540,1809
1054,2076,1050,1628,1518,1623,1522,2069
1148,1890,1145,1715,1428,1709,1431,1883
1196,1709,1191,1705,1204,1700,1206,1704
517,1698,517,1688,529,1688,529,1698
1363,1690,1344,1684,1346,1677,1365,1685
290,1865,264,1668,653,1617,679,1814
580,1731,571,1722,580,1711,592,1722
491,1747,453,1711,479,1685,516,1722
355,1073,196,1068,198,1037,357,1041
407,1004,196,1001,198,965,409,967
1479,935,196,932,198,895,1481,898
119,864,119,828,494,828,494,864
1303,816,1303,809,1332,809,1332,816
1346,817,1343,808,1396,790,1399,799
1410,788,1406,785,1415,775,1418,778
1268,813,1197,768,1205,756,1276,801
1385,776,1362,754,1379,738,1401,760
1360,827,1189,773,1206,727,1374,778
560,778,558,730,1101,727,1104,775
899,609,899,583,1032,583,1032,609
736,613,736,580,844,580,844,613
109,612,107,577,524,576,526,609
1199,566,1196,562,1204,558,1206,562
1459,835,1087,717,1188,410,1560,530
1384,706,1384,692,1403,692,1403,706
1398,684,1398,677,1407,677,1407,684
1249,665,1222,661,1224,644,1251,648
1308,659,1254,654,1258,624,1310,628
1411,691,1217,633,1253,517,1447,577
107,470,105,440,436,437,438,468
27,383,27,376,36,376,36,383
1077,365,1077,340,1443,340,1443,365
109,343,107,310,557,307,559,340
1155,265,1000,261,1002,225,1157,229
300,215,300,191,396,191,396,215
108,218,108,188,248,188,248,218
736,119,736,89,971,89,971,119
67,120,67,86,518,86,518,120
1229,73,1221,49,1256,37,1264,61
1610,164,414,130,417,-19,1614,14
