489,816,489,804,574,804,574,816
22,816,22,804,444,804,444,816
21,792,21,779,223,779,223,792
423,678,423,665,520,665,520,678
102,679,100,631,237,628,239,675
73,387,73,375,130,375,130,387
75,362,75,353,155,353,155,362
73,339,73,326,535,326,535,339
44,314,44,301,270,301,270,314
202,283,200,266,395,264,398,279
263,224,263,211,375,211,375,224
38,224,38,211,185,211,185,224
40,173,40,161,243,161,243,173
386,136,386,124,521,124,521,136
40,133,40,125,53,125,53,133
40,121,40,107,323,107,323,121
361,99,361,85,417,85,417,99
39,82,39,72,143,72,143,82
262,46,262,36,351,36,351,46
23,48,21,35,186,32,188,45
157,27,155,8,438,5,440,25
