490,1088,490,1076,854,1076,854,1088
1100,1068,1100,1055,1135,1055,1135,1068
521,1068,521,1055,824,1055,824,1068
1073,1054,1066,1052,1070,1036,1077,1039
1081,1049,1081,1035,1146,1035,1146,1049
540,1048,540,1035,805,1035,805,1048
547,1026,547,1016,797,1016,797,1026
653,949,653,935,739,935,739,949
601,873,601,858,754,858,754,873
1091,935,918,872,946,788,1121,851
549,799,549,786,576,786,576,799
258,785,258,772,341,772,341,785
418,823,418,747,500,747,500,823
804,761,547,759,549,744,806,747
258,701,258,688,313,688,313,701
398,701,398,687,455,687,455,701
259,660,259,647,327,647,327,660
398,659,398,645,593,645,593,659
532,620,532,607,614,607,614,620
260,618,260,608,340,608,340,618
773,620,773,606,842,606,842,620
773,577,773,567,827,567,827,577
260,577,260,567,326,567,326,577
398,579,398,565,627,565,627,579
903,539,903,526,925,526,925,539
529,539,529,526,636,526,636,539
259,536,259,527,340,527,340,536
647,538,647,525,828,525,828,538
399,539,399,525,525,525,525,539
903,496,895,492,899,483,907,487
772,497,772,485,857,485,857,497
258,497,258,485,341,485,341,497
647,496,647,484,682,484,682,496
531,497,531,484,615,484,615,497
399,497,399,484,432,484,432,497
258,457,258,445,377,445,377,457
258,417,256,404,740,400,742,414
258,376,258,363,378,363,378,376
258,336,256,322,563,320,565,333
259,294,259,284,333,284,333,294
897,295,897,282,912,282,912,295
647,294,647,281,827,281,827,294
531,295,531,282,587,282,587,295
398,295,398,282,455,282,455,295
441,232,441,219,483,219,483,232
573,232,573,217,922,217,922,232
286,237,286,127,409,127,409,237
563,145,563,131,1026,131,1026,145
501,145,439,142,441,128,503,131
476,62,467,53,475,46,483,54
